0.13859,0.016055,0.022012,0.012982,0.032876,0.032198,0.0044161,0.11099,0.0034925,0.025739,0.0068547,0.00093273,0.094944,0.00031987,0.034029,0.0067053,0.13425,0.0062471,0.0052761,0.063087,0.039691,0.005893,0.0016682,0.011888,0.0004133,0.00287,3.3881e-05,0.0086574,0.00049182,0.0040757,0.00022449,0.022381,0.0012078,0.010035,0.0056159,0.00015986,0.00043374,0.015143,0.0021907,0.0029204,0.00070947,0.0010384,0.0167,0.0034358,0.017002,0.0012757,0.0022795,0.0053667,0.00046617,0.0006789,0.00015021,0.00011299,0.0016051,0.00062302,0.0070971,0.00021905,8.3423e-05,0.00017142,0.0021196,0.0017348,0.0064132,0.0015137,0.00011872,0.00068294,0.00091269,0.0063707,1.7767e-05,5.3273e-05,0.00016242,0.010945,6.6344e-06,2.3909e-05,0.0018822,0.00071469,0.00019814,0.0023762,5.6643e-05,0.0012572,0.00015438,2.2337e-05,3.8239e-05,0.00016275,0.0010415,0.00024981,1.9025e-05,0.0021935,0.00010978,0.00069788,0.00090127,0.0054738,0.00014431,3.1735e-05,1.9957e-05,0.00027055,5.3213e-06,0.00023261,0.0011839,1.8971e-05,0.00014163,1.5915e-05,0.00033084,5.0176e-07,0.00017723,2.0762e-05,1.0878e-06,0.0002474,2.0845e-05,4.2135e-05,1.3355e-05,3.6682e-06,0.00044176,6.4669e-06,3.1112e-05,0.00022957,4.4001e-05,6.841e-05,2.5741e-05,3.6218e-07,2.5275e-05,7.8904e-06,9.9854e-06,5.3609e-05,1.8965e-07,2.8999e-06,5.3606e-05,1.0397e-06,2.3265e-05,0.00011245,8.1536e-06,1.3341e-06,9.9499e-06,8.3806e-09,8.3869e-05,2.0515e-07,2.4861e-06,7.0094e-07,2.3978e-06,9.8721e-06,4.4979e-05,0.00011569,1.9998e-07,4.863e-06,7.184e-06,7.996e-08,1.1888e-06,1.4209e-06,3.5495e-06,4.4139e-07,1.6107e-07,1.3876e-06,2.9845e-07,3.2769e-07,3.6241e-06,4.0533e-07,2.55e-07,8.1998e-09,2.2914e-09,5.8757e-10
0.0016275,0.19519,5.0843e-05,0.0024004,0.027323,0.0011272,0.00132,0.010858,0.0014022,0.00050364,5.586e-05,0.00014772,0.0029238,0.00017931,0.00077538,0.00027434,0.00062366,0.024469,0.004248,0.00020798,0.00047014,0.00092654,0.009082,0.00068669,0.0019012,3.8216e-05,9.5749e-06,0.018916,0.0032004,0.024516,0.0054358,0.03642,4.1841e-05,0.0035263,0.00028531,2.0381e-05,0.0002305,0.0059751,6.7094e-07,0.00072878,0.0031226,1.484e-05,0.0082971,3.1797e-07,8.4901e-05,0.0073738,0.044149,0.001002,1.2683e-06,1.5659e-06,2.6232e-05,0.00020229,0.0012559,7.251e-05,0.00015527,0.011285,0.00051296,0.0027846,0.01212,0.00025234,0.31651,7.0491e-05,0.00011716,7.5555e-06,0.0010476,0.030737,3.4603e-06,8.12e-05,0.00035193,0.0017028,2.158e-07,1.8395e-06,0.00010282,0.00028426,0.0013553,1.0556e-05,2.198e-06,4.0872e-05,4.5858e-05,3.3981e-06,2.5432e-06,2.5576e-05,0.10452,1.4793e-06,2.9958e-06,1.4578e-06,2.8838e-06,0.0015194,0.012219,0.0001877,5.1589e-05,7.6368e-05,0.00030127,1.4829e-05,1.1971e-06,0.0008895,0.0019735,6.6538e-07,3.4943e-07,2.1909e-05,1.2459e-05,4.1488e-07,0.00028527,3.3152e-06,1.1839e-05,5.255e-08,3.6702e-06,0.00077781,8.1833e-06,2.3236e-08,0.02779,0.00027748,2.2001e-07,0.00081159,0.0011626,0.0025577,0.0001453,4.6189e-07,1.06e-05,3.169e-07,3.2537e-05,0.00015436,4.0278e-07,2.8901e-07,0.0019265,4.3287e-08,7.2296e-06,1.4475e-06,0.00014974,4.7619e-06,2.1043e-06,1.4802e-07,5.134e-07,1.7912e-08,5.0137e-08,3.6526e-08,7.5857e-05,6.104e-06,0.0039254,0.002823,7.7975e-07,9.8636e-05,9.1535e-06,3.5625e-07,9.1064e-08,5.3968e-07,1.3829e-05,2.2294e-05,6.8631e-09,2.8641e-06,0.0001301,2.0112e-08,0.0016042,1.6139e-05,6.0523e-06,2.8451e-08,1.1557e-10,1.1547e-08
0.029451,0.00067296,0.03724,0.0028416,0.0040917,0.0098746,0.00016224,0.049309,0.0039138,0.0045303,0.0012632,0.00010556,0.003681,2.3012e-05,0.0071446,0.017459,0.079285,2.6784e-05,9.3088e-05,0.024833,0.14786,0.0022082,0.00021354,0.0069457,8.7069e-05,0.094117,1.4354e-06,0.00032029,2.6287e-05,2.0757e-05,2.7485e-06,0.0077031,0.004395,0.0047628,0.01947,0.0046869,9.9327e-06,0.019895,0.010769,0.0021976,0.0022395,0.011986,0.00083867,0.0029,0.01676,4.822e-05,8.6545e-05,0.00022675,0.00057955,0.012089,0.00044777,0.0001468,0.00037622,0.00013371,0.0052787,7.5155e-07,2.0856e-06,4.0698e-06,1.4071e-05,0.00010086,0.00025767,0.12629,2.0735e-05,0.02572,6.4597e-05,0.00099634,0.00010726,0.0012424,0.00061781,0.011266,5.1057e-06,0.00013287,0.0020971,0.0053381,5.391e-06,0.0012062,1.2728e-05,0.0022634,5.7013e-05,1.8066e-06,4.5549e-05,2.963e-05,8.7615e-06,0.045206,3.51e-06,0.0013823,0.0041955,0.00054249,0.00097925,0.0077114,5.6367e-05,0.00070337,2.3799e-05,0.024955,8.0543e-06,0.000966,0.0026389,2.2448e-05,0.025477,3.693e-05,0.010738,3.3459e-07,6.5776e-05,0.00027415,5.7644e-06,0.00022726,0.00043324,0.00027027,7.4636e-05,4.0634e-06,4.5196e-05,2.9425e-06,0.0061961,7.8814e-05,6.1497e-05,1.0281e-05,1.8506e-06,9.8878e-07,0.0012244,0.00066125,1.3779e-06,4.6487e-06,7.8234e-09,0.00016656,8.1096e-06,0.00026386,3.9231e-05,9.3623e-05,6.6073e-06,2.7457e-06,0.00019945,1.6856e-07,0.02767,5.2092e-06,7.196e-06,7.2661e-05,7.1776e-06,0.0013153,9.6539e-06,6.7527e-06,5.8655e-06,1.6283e-05,0.0008903,2.7469e-06,1.2477e-05,4.1583e-05,2.0485e-05,1.6323e-07,6.8984e-05,1.8968e-05,5.5614e-08,1.2837e-05,3.6327e-07,2.1743e-07,5.2217e-06,3.5965e-09,7.2341e-07,2.089e-09
0.037353,0.068129,0.0061108,0.012259,0.063934,0.010345,0.0020763,0.11871,0.0041293,0.0054841,0.00098358,0.00033072,0.020661,0.00020997,0.014016,0.0043907,0.035521,0.0086455,0.0016076,0.031616,0.035884,0.0032684,0.0089037,0.0069393,0.0017283,0.0052972,5.5155e-06,0.018866,0.0036824,0.0080283,0.0010368,0.083861,0.0004013,0.01684,0.0055454,0.00048325,0.00011269,0.010675,0.00032848,0.0049766,0.012035,0.00072895,0.01353,5.8325e-05,0.0060174,0.0092264,0.028297,0.0011751,0.00032053,0.00023739,9.4227e-05,0.00084825,0.0029614,0.00043332,0.0042435,0.00089357,0.00036918,0.00033388,0.0045599,0.00019091,0.15616,0.0022813,8.7958e-05,0.0019064,0.0053945,0.0069276,0.0002567,0.0002396,0.0027724,0.026795,4.9993e-06,1.3694e-05,0.00098342,0.00086477,0.00015134,0.00025564,2.9262e-06,0.00087237,3.3688e-05,1.6562e-06,2.1585e-05,4.0697e-05,0.009229,0.00070149,3.4334e-06,5.5675e-05,0.00015955,0.0011342,0.0024983,0.0050035,8.1636e-05,0.0003862,7.3455e-05,0.0021053,1.883e-05,0.00065171,0.0042766,1.7551e-06,0.00019463,0.00066564,0.00078957,6.5642e-07,7.0094e-05,2.7144e-05,3.4267e-06,3.4487e-06,0.00029493,0.0011573,2.871e-05,1.0943e-07,0.0015309,9.1113e-05,8.2585e-05,0.00034122,0.0012207,0.0011045,3.0646e-05,7.2206e-07,0.00029694,7.538e-05,5.1094e-05,2.2419e-05,2.4528e-07,6.1525e-06,0.0017661,2.2208e-06,0.00028449,1.7932e-05,7.7969e-06,2.8617e-06,4.1928e-05,1.9301e-06,0.00045128,1.9985e-07,1.2246e-07,7.0913e-06,3.0585e-05,0.00023614,0.0018302,0.0041493,4.4398e-06,4.6052e-05,0.00018145,1.6789e-07,0.00018371,2.0009e-06,0.00018375,9.8774e-06,3.6585e-06,5.1379e-06,1.7414e-06,4.2118e-07,6.7441e-05,2.3837e-06,3.2293e-06,6.3365e-07,1.5234e-09,2.2494e-09
0.002965,0.024308,0.00027535,0.0020041,0.33371,0.0011853,0.00050328,0.0017182,0.0019082,8.0151e-05,0.0020188,0.0015894,6.7806e-05,1.8712e-05,0.0031126,6.86e-05,0.0042321,0.0063974,0.00057548,0.0032003,0.00084781,0.0027855,0.022725,0.0006471,0.0051694,0.00024497,1.7567e-06,0.00042281,0.016069,0.0010645,0.00012874,0.051033,7.7133e-06,0.00072752,8.9001e-05,1.0229e-05,0.00024149,0.032831,1.2625e-05,0.00829,0.0076748,0.00011251,1.6096e-05,1.17e-05,0.0030068,0.019596,0.043211,2.1078e-05,2.4298e-05,7.9394e-06,2.6532e-05,0.0042098,0.033119,0.0023515,0.0016565,0.00013,0.0004155,0.00019067,0.001747,0.00011085,0.14443,0.00042904,1.6621e-05,2.3048e-05,0.091633,0.001355,1.092e-05,7.1024e-05,0.0010464,0.00031695,1.2013e-05,3.2818e-08,0.00010509,0.0051648,3.2186e-05,0.002978,7.0129e-07,0.00023637,5.547e-05,6.206e-07,4.5081e-07,1.6849e-05,0.0025579,2.5335e-06,1.3416e-08,7.4357e-05,1.5263e-07,0.0004235,0.0031855,0.00065028,4.5478e-05,3.1197e-05,1.4897e-05,5.3181e-05,1.1359e-05,0.0051113,0.024084,1.2817e-07,8.0972e-06,0.0002238,7.1016e-06,4.1534e-08,1.8217e-05,1.0789e-08,3.5727e-06,9.7527e-07,8.3065e-05,0.0010431,1.6761e-07,5.8296e-09,0.022171,1.3236e-05,9.8582e-07,9.8345e-06,0.0014706,0.016157,0.002202,3.2374e-08,4.7422e-06,2.0702e-06,0.00013568,2.16e-05,6.1909e-08,2.6055e-07,0.0013217,1.6175e-07,0.0014889,0.00027959,0.00037865,1.5205e-08,9.0048e-09,2.1506e-10,2.8345e-06,1.6932e-07,1.5927e-08,1.4003e-06,1.3208e-06,0.0001311,0.0011188,0.014804,1.3232e-06,0.00079296,0.00015411,2.1545e-08,3.2701e-07,1.982e-08,6.9398e-05,3.1426e-07,7.233e-08,2.1234e-08,1.5119e-05,1.3995e-06,0.00068162,6.8631e-05,9.3687e-07,6.5043e-07,1.2262e-08,6.4046e-10
0.062675,0.021644,0.014366,0.0069987,0.025584,0.040666,0.0015206,0.098618,0.0036546,0.011291,0.0033755,0.00045918,0.061246,0.00016005,0.02655,0.017109,0.08969,0.006341,0.010882,0.023948,0.054087,0.0055376,0.0019438,0.0057279,0.001399,0.033147,3.8802e-05,0.0080681,0.00055557,0.0051676,0.00036595,0.029368,0.0034278,0.0244,0.015709,0.0058605,0.00079908,0.010032,0.0033481,0.0014568,0.0074652,0.001989,0.034594,0.0019938,0.0065839,0.0012754,0.012074,0.023162,0.00024058,0.0031207,0.00016169,0.00063958,0.001507,0.0013242,0.0081908,0.00047009,7.0584e-05,0.002057,0.0013455,0.0023692,0.015088,0.012789,0.0006379,0.01013,0.00040171,0.0053472,9.4229e-05,0.001008,0.0051184,0.020025,2.3021e-05,0.0016389,0.002465,0.00056109,0.0017338,0.00049425,9.4391e-05,0.0014397,0.00036929,0.00018471,0.0004062,0.00031332,0.0043971,0.0046891,9.5802e-05,0.0024552,0.0085218,0.00051161,0.0023088,0.005521,0.00017911,0.0016375,0.0013352,0.0080549,0.00010746,0.00060356,0.00077928,8.9229e-05,0.0019684,0.00044718,0.0033833,4.3279e-05,0.0015589,0.0024515,0.00013984,0.00038116,0.00081896,0.0012624,0.0022971,2.645e-05,0.0020344,0.0002156,0.00096066,0.0033468,0.00054551,0.0001216,8.9071e-05,7.6415e-07,0.00042247,0.00014961,2.7188e-05,0.00014761,6.5129e-06,0.00010169,0.00098849,3.8331e-05,7.6195e-06,7.0776e-05,6.3119e-05,0.00011858,0.0015044,2.3548e-06,0.0021807,4.8388e-06,3.5965e-05,6.7999e-06,0.0005602,0.00025563,0.00019857,0.00033313,6.6335e-06,9.3831e-05,0.00026158,1.1855e-05,1.5036e-05,8.6697e-05,0.00019367,0.00015932,3.1065e-06,0.00018828,1.2242e-05,1.9683e-06,8.0073e-05,3.1846e-06,6.0859e-05,3.4501e-08,3.3668e-08,3.3417e-08
0.028823,0.084989,0.00079171,0.0047102,0.036428,0.0050989,0.035971,0.0058271,0.00032189,0.0047383,0.0092655,0.0026888,0.057054,0.00039388,0.011873,0.0018015,0.01214,0.20379,0.021509,0.0025723,0.00098035,0.00023537,0.018124,0.0012825,0.0013542,9.8782e-05,0.00031885,0.0086858,0.00088407,0.10392,0.0041601,0.0017506,0.00024239,0.00083771,0.00010866,8.43e-06,0.0075174,0.0017608,0.0010328,0.00050011,0.00033091,8.9966e-05,0.004274,0.001383,0.00075392,0.019529,0.0077349,0.0081825,2.5395e-05,3.6941e-05,6.9685e-06,0.00010159,0.024284,0.0015013,0.00028057,0.0028142,0.0014196,0.007002,0.12172,0.0028587,0.021364,4.2764e-05,0.0003654,1.882e-05,0.0019808,0.015651,1.2775e-05,1.698e-06,0.00027307,0.0006129,3.11e-05,1.4903e-05,8.847e-05,0.00015433,0.00048755,0.0010015,0.00057052,6.8984e-05,0.00015301,0.00015967,3.3902e-05,0.00021001,0.011924,6.6527e-07,7.63e-06,0.00075267,5.3482e-06,0.00022793,0.00098858,0.00020597,0.00012573,4.0913e-06,5.4559e-05,6.5229e-07,2.5557e-05,0.00017717,0.00019294,3.5359e-05,3.4835e-06,0.00038364,3.1805e-06,3.2689e-06,0.00024069,1.3997e-06,9.0696e-06,8.1833e-05,1.0769e-06,1.2675e-05,2.7296e-06,2.6096e-06,0.044425,0.0001484,8.1227e-08,0.00015176,9.8562e-05,0.00045352,0.004041,4.4717e-06,8.2776e-07,4.8672e-07,0.00026336,0.00073383,1.7983e-05,6.299e-07,1.7002e-05,4.7146e-08,0.00019826,3.4942e-05,0.00096298,1.9723e-07,1.7258e-07,2.4453e-08,6.6817e-08,4.6585e-07,2.1176e-05,4.7256e-06,1.1153e-05,2.764e-06,0.00021429,7.6279e-05,8.6292e-09,0.00016551,8.3537e-07,4.9623e-07,9.9185e-05,1.5315e-06,2.1685e-07,2.3224e-06,7.2379e-10,8.7258e-08,1.3493e-05,5.1321e-07,8.7475e-05,5.4451e-05,1.3207e-06,1.9257e-06,2.0255e-09,5.7482e-08
0.010573,0.010203,0.0035106,0.0039304,0.0018149,0.0048261,8.4692e-05,0.35563,0.0019112,0.0086217,7.1748e-05,1.49e-05,0.013507,0.00012121,0.0021248,0.0014794,0.024394,3.1133e-05,0.0010408,0.014615,0.037595,0.0025107,4.5041e-05,0.017693,2.4107e-05,0.0002047,2.4398e-07,0.022115,7.1357e-05,0.00034794,3.5834e-05,0.055148,0.00043135,0.029204,0.02149,1.5039e-05,8.4862e-06,0.034603,1.7111e-05,0.0086576,0.00011251,0.0001646,0.068513,2.1253e-05,0.0091035,3.5244e-05,0.00048781,0.001113,5.4091e-05,8.0568e-05,0.00054742,4.7966e-06,1.0275e-05,8.6767e-06,0.0016096,0.00012789,1.0118e-05,6.9863e-06,1.2846e-05,0.00018744,0.0022788,0.0010421,5.6165e-05,0.00011435,3.0291e-05,0.018193,1.354e-06,5.8774e-05,1.4175e-06,0.15248,1.1177e-08,9.4184e-07,0.0024636,0.00084247,0.00027799,7.4185e-05,7.4818e-06,0.0011124,0.0001254,1.3705e-07,3.9309e-06,4.8272e-05,0.0011776,0.00013513,1.1869e-05,1.6148e-05,1.275e-05,0.0091384,0.007688,0.016216,4.3414e-05,1.0137e-05,2.4093e-05,8.9008e-05,1.724e-08,0.0003213,0.011358,4.8224e-07,1.626e-05,2.855e-07,0.0017096,1.1334e-09,0.00031051,5.2605e-06,8.2953e-08,1.0525e-05,2.6221e-07,7.7749e-06,5.4265e-07,3.0287e-07,4.4525e-05,3.4354e-07,2.1955e-06,0.0010364,1.0589e-05,1.578e-05,5.0029e-08,2.5265e-07,0.00012109,8.6494e-07,2.617e-06,1.3245e-05,3.3818e-10,5.7527e-07,6.8391e-05,5.0844e-07,1.4184e-05,5.2025e-06,3.1424e-07,5.9846e-06,3.6512e-06,3.7452e-10,3.7285e-05,1.054e-09,4.6568e-08,1.1706e-08,3.9318e-08,4.9078e-07,0.00010421,5.4347e-05,7.7025e-08,1.2931e-07,4.4417e-07,4.2353e-09,3.4534e-08,6.905e-07,1.72e-07,7.4941e-09,8.285e-08,4.3186e-06,7.5233e-08,3.0303e-09,1.257e-06,8.7986e-09,7.3945e-09,3.8826e-12,6.63e-10,1.737e-10
0.0083839,0.033206,0.007022,0.0034452,0.050793,0.0045072,0.00011818,0.048163,0.010028,0.00067789,0.0013351,0.00017468,0.00080384,4.4282e-05,0.0028317,0.0095383,0.0077356,0.0010895,0.00015594,0.0086351,0.071979,0.0039365,0.010561,0.0014507,0.0063225,0.065466,1.3944e-06,0.0018485,0.0059305,0.00051663,0.00028434,0.070384,0.00065516,0.0083083,0.010842,0.0054615,1.0514e-05,0.0089492,0.0020074,0.0076819,0.09927,0.0050173,0.0010949,0.00014126,0.0033762,0.0032665,0.03266,8.3625e-05,0.00022114,0.0019016,0.00013112,0.011212,0.0013157,0.0014161,0.0038193,0.0001563,0.00053408,0.00017373,0.00024646,8.1879e-06,0.11808,0.01686,2.1699e-05,0.012976,0.0041797,0.00080793,0.00093725,0.0044868,0.036995,0.0090434,0.00011909,3.497e-05,0.0014339,0.0017211,3.7847e-05,6.4171e-05,2.4605e-06,0.00033292,1.9764e-05,5.0402e-07,2.4062e-05,3.2167e-06,0.0015714,0.01166,7.8159e-07,3.5318e-05,0.00074133,0.00050853,0.0020767,0.0038104,0.00022886,0.0033549,9.5974e-05,0.035187,0.00028344,0.0018057,0.0047193,1.2257e-06,0.0023574,0.0033468,0.0046252,3.536e-06,1.3741e-05,5.2225e-05,4.4239e-05,1.0711e-05,0.0052918,0.019041,4.8564e-05,3.2463e-07,0.00097051,0.0001466,0.001803,0.00016735,0.003805,0.0036541,3.5851e-05,5.0916e-08,0.002335,0.00045869,1.054e-05,1.2528e-06,2.2613e-07,1.9022e-05,0.002676,5.0114e-05,3.1841e-05,6.3344e-06,1.232e-05,4.5545e-06,0.00010029,4.672e-05,0.0050122,6.4109e-06,5.6936e-07,2.6843e-05,9.2347e-05,0.003139,0.0011084,0.0056388,0.00033039,0.00065239,0.0058543,7.7596e-07,0.00082912,6.7025e-06,0.0042805,1.8649e-05,1.4616e-05,5.2022e-06,4.6139e-06,8.1516e-06,0.00018125,2.2917e-06,2.2743e-05,3.0497e-08,1.0585e-07,6.7662e-09
0.033106,0.0063964,0.0043568,0.0024517,0.0011495,0.0074611,0.00093368,0.11641,0.00036351,0.068841,0.00013472,4.2464e-05,0.21501,0.000229,0.0029292,0.0039525,0.072384,0.0021554,0.011335,0.0047433,0.0065862,0.00040802,0.00067362,0.024092,4.1379e-05,0.00010776,8.6324e-06,0.013917,4.1795e-05,0.0012792,9.131e-05,0.0025398,0.0040967,0.0061845,0.0036674,1.7822e-05,0.00058575,0.013997,5.6612e-05,0.0011567,1.5217e-05,0.00023044,0.16689,0.00019698,0.0078779,0.00031982,0.0002693,0.027351,2.8927e-05,0.00011277,0.00035595,3.9191e-06,0.00060531,9.7857e-06,0.00038031,0.00023,1.6716e-06,8.4121e-05,0.0030073,0.020711,0.004624,0.00057984,0.00041357,3.7057e-05,3.0681e-05,0.059253,8.3913e-07,3.6055e-06,1.112e-05,0.028805,4.7731e-08,4.5096e-05,0.0011103,0.00040095,0.00079195,0.00029614,0.0001972,0.00068368,0.0036486,9.9213e-06,2.3636e-05,0.0021251,0.0014299,2.357e-05,0.00020878,0.00014506,0.00010335,0.0050739,0.0070404,0.0053132,2.1148e-06,1.6036e-06,6.1679e-05,5.3434e-06,1.8282e-08,0.00021716,0.0013208,6.158e-05,1.3797e-05,5.8226e-06,0.00012767,1.0607e-08,0.0045921,8.9154e-05,1.0667e-06,6.2004e-06,5.1985e-08,6.2466e-06,8.7687e-06,6.4177e-07,0.0035262,6.547e-06,1.3802e-06,0.0035367,1.1786e-05,6.2293e-05,1.6513e-05,3.7199e-05,3.8097e-06,8.763e-07,1.7939e-05,0.00079772,1.8625e-08,5.6384e-06,1.8584e-06,4.1173e-07,2.4228e-05,1.694e-05,0.0001637,8.151e-06,1.1306e-05,2.6285e-09,5.8757e-06,1.2601e-08,7.4625e-06,1.448e-07,3.5693e-06,1.0741e-06,7.2714e-05,1.3773e-05,1.785e-09,5.0105e-06,6.7085e-07,3.8799e-07,1.4629e-06,1.5187e-05,4.3508e-08,1.7084e-07,9.0762e-08,1.8383e-05,4.3467e-06,2.0565e-08,2.2995e-05,1.3889e-06,9.2973e-07,1.7101e-08,1.2673e-10,8.2168e-10
