1,1.9971,2.9734,3.9307,4.8692,5.7895,6.6918,7.5767,8.4445,9.2955,10.13,10.949,11.752,12.539,13.312,14.07,14.813,15.543,16.258,16.96,17.649,18.326,18.989,19.64,20.279,20.907,21.522,22.127,22.72,23.303,23.875,24.436,24.987,25.529,26.061,26.583,27.096,27.6,28.094,28.581,29.058,29.527,29.989,30.442,30.887,31.325,31.755,32.177,32.593,33.002,33.403,33.798,34.187,34.569,34.944,35.314,35.677,36.035,36.386,36.732,37.073,37.408,37.738,38.062,38.382,38.696,39.006,39.31,39.61,39.906,40.197,40.484,40.766,41.044,41.318,41.588,41.854,42.117,42.375,42.63,42.881,43.128,43.373,43.613,43.851,44.085,44.316,44.543,44.768,44.99,45.208,45.424,45.637,45.848,46.055,46.26,46.463,46.662,46.86,47.055
1,2,2.9999,3.9997,4.9993,5.9988,6.998,7.9969,8.9956,9.9939,10.992,11.99,12.987,13.983,14.98,15.975,16.97,17.965,18.959,19.952,20.945,21.937,22.928,23.919,24.909,25.898,26.886,27.874,28.861,29.846,30.831,31.816,32.799,33.781,34.762,35.743,36.722,37.7,38.678,39.654,40.629,41.604,42.577,43.549,44.52,45.49,46.458,47.426,48.393,49.358,50.322,51.285,52.247,53.207,54.167,55.125,56.082,57.038,57.992,58.945,59.897,60.848,61.797,62.745,63.692,64.637,65.581,66.524,67.466,68.406,69.345,70.282,71.218,72.153,73.087,74.019,74.949,75.879,76.807,77.733,78.658,79.582,80.505,81.426,82.345,83.263,84.18,85.095,86.009,86.922,87.833,88.743,89.651,90.558,91.463,92.367,93.269,94.171,95.07,95.968
