0,0.051722,0.074395,0.043795,0.033258,0.026686,0.018769,0.050081,0.015635,0.040377,0.036085,0.002839,0.017401,0.0027834,0.010098,0.017552,0,0.010351,0.0012402,0,0.0036582,0.0067116,0.0066254,0.0010587,0,0,0,0.00060153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046364,0.0014315,0,0,0,0.0073985,0,0,0.0049317,0,0.005135,0,0,0,0,0,0,0,0.0020407,0,3.7032e-05,0,0,0,0,0,0,0,0,0,0.0014377,0,0.0020407,0,0,0,0,0,0,0,0.0020407,0,0,0,0,0.0017125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001106,0,0,0,0,0,0,0,0,0.0010149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022431,0.060729,0.034208,0.038526,0.0168,0.015331,0.015348,0.019261,0.007663,0.012913,0,0.022998,0.0094322,0.0092558,0.017199,0.0082046,0.0055864,0.014106,0.0036092,0,0.021996,0.014345,0.0040605,0.0097749,0.0059506,0.00504,0.0017409,0.0052017,0.0064693,0,0.0026331,0,0.0014656,0.0047586,0.010466,0.0016807,0,0.0022217,0,0,0,0,0,0,0.0070198,0,0,0.0010474,0,0,0,0,0,0,0,0,0,0,0.004418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0071364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3006e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032263,0,0,0,0,0,0,0,0,0,0,4.0663e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.059425,0,0.060449,0.021479,0.028767,0.026599,0.042158,0.0015771,0.019778,0.020224,0.02187,0.020979,0.021555,0.033648,0.014199,0.00086187,0.019279,0.017349,0.0038532,0.0031564,0,0,0.0034576,0.0016372,0,0,0,0.00033939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0098663,0,0,0,0,0.0033048,0,0,0.0016591,0,0.0012061,0,0,0,0,0,0,0,0.0026164,0,0,0,0,0,0,0,0,0,0,0,0.0021378,0,0.0011014,0,0,0,0,0,0,0.0023619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00048202,0,0,0,0,0,0,0,0,0,0.000629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023402,0.032102,0.032978,0.036487,0.025003,0.017598,0.024824,0.020061,0.0033488,0.01061,0,0.013876,0.0066155,0.0054086,0.0045491,0.0068429,0.016204,0.01541,0.0048454,0.0037043,0.0023896,0.00181,0.0020762,0.015729,0.0020602,0.0079296,0.0099825,0.0057703,0.0055924,0.0039843,0.0080559,0,0.0092612,0.014006,0.035474,0.011879,0.0015268,0.0059014,0.0037899,0,0,0,0.0018963,0.0018963,0.02271,0,0.010926,0.0054445,0.0018963,0.0056619,0,0,0,0,0,0.0018891,0,0,0.0043444,0,0,0.003299,0,0,0,0,0,0.002772,0,0,0,0,0,0.0065669,0,0,0,0,0,0,0,0,0,0,0,0.0033972,0,0,0,0,0,0,0,0.00024364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017525,0,0,0,0,0,0,0,0,0.0018744,0,0,0,0,0,0,0,0,0,0,0,0.00046161,0,0,0,0,0,0,0,0,0,0,0,0.00061963,0,0,0,0,0,0,0,0,0,0.00051732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00043355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.10224,0.072304,0,0.044325,0.031501,0.033991,0.030905,0,0.015548,0.026191,0.024035,0.019535,0.019606,0.022966,0.026207,0,0.026233,0.0084833,0.0045216,0,0,0,0.0009879,0,0,0,2.9029e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021774,0,0,0,0,0.00034699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022331,0.043288,0.044909,0.032356,0.018121,0.019339,0.014175,0.017828,0.0036966,0.016158,0,0.023412,0.011046,0.0024187,0.0047072,0.0066855,0.010516,0.020697,0.004569,0.0019085,0.0048445,0.0068262,0.0024351,0.014027,0.0024503,0.010025,0.0089262,0.0022619,0.0067955,0.00096169,0.0080174,0,0.0091448,0.0065559,0.012421,0.0088434,0.00049613,0.0025705,0,0,0,0,0.0022681,0.0022681,0.0044678,0.0022681,0.0065652,0.0022681,0.0022681,0.00019264,0,0.0022681,0,0,0,0.0022681,0,0,0.0021438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002006,0,0,0,0,0,0.0022586,0,0,0.0022535,0,0,0.0031984,0.0022681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7151e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.072931,0.031132,0.053712,0,0.051243,0.023451,0.026672,0.041936,0.03485,0,0,0.026129,0.0087574,0,0.010666,0.017008,0.01561,5.5403e-05,0.0050027,0,0.0045291,0.0070524,0.0069886,0.0084514,0,0,0,0.0084206,0,0.0017957,0,0,0,0,0,0,0,0,0,0,0,0,0.054401,0.0015302,0,0,0,0.0056505,0,0,0.0051001,0,0.0028749,0,0,0,0,0,0,0.005213,0.0016044,0,0,0,0,0,0,0,0.0040044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.539e-05,0,0,0,0,0,0,0.0023926,0,0,0,0,0.0021996,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00059855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023049,0.077159,0.041089,0.052907,0.022664,0.012704,0.014571,0.020629,0.009781,0.018951,0,0.028122,0.0097078,0.0035463,0.025678,0.011486,0.0071919,0.014115,0,0,0.02778,0.015135,0,0.002085,0.0037025,0.0046908,0,0.0027786,0,0,0,0,0,0,0,0,0,0.0015144,0,0,0,0,0,8.9591e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0057588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8766e-05,0,0,0,0,0,0,0,0,0,0,0.00096736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.055678,0.041917,0.038375,0.051515,0,0.028716,0.022102,0.015702,0.033864,0.037647,0.029633,0.020172,0.025658,0.011203,0.016603,0.0038173,0.010355,0.0055393,0.017021,0.051078,0,0,0.0040512,0.0042522,0.0041233,0.002569,0.007233,0.0023944,0.0028208,0.002439,0.0026145,0.0059675,0.0058089,0.0031459,0.0038027,0.0028724,0.0028643,0,0,0,0,2.0997e-05,0.01449,0.053489,0,0.0056728,0.0095545,0,0.0095666,0,0,0,0,0,0,0.001218,0,0.0011209,0,0,0,0,0.0019182,0,0.0011304,2.9838e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9838e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00087303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018605,0.045803,0.033498,0.046549,0.030466,0.017119,0.016235,0.016361,0.0054562,0.0070708,0,0.017796,0.0084849,0,0.0041237,0.0094241,0.0007754,0.01123,0,0.0024136,0.013311,0.00035192,0,0.0032822,0.004806,0,0,0,0.002763,0,0,0,0,0,0.0027551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00067273,0,0,0,0,0,0,0,0,0,0,0,0.0018693,0,0,0,0,0,0,0,0.0032708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00030335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.060333,0.052342,0.055921,0.031839,0.038781,0,0.019387,0.0064006,0.032301,0.018187,0.015494,0.016891,0.015298,0.012486,0.01559,0,0,0.0054399,0.028449,0.01826,0,0,0.0014588,0,0.011157,0.0079113,0.010973,0,0.0083765,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021323,0.012847,0,0,0,0.0027237,0,0,0,0,0,0.009956,0,0.0064692,0,0,0,0,0,0,0.0079606,0,0.0052048,0.0040475,0,0,0,0.0047325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042943,0.031281,0.033586,0.057029,0.020666,0,0.018301,0.016362,0,0.0082807,0,0.010581,0.027221,0.010977,0.013281,0,0.0037314,0,0,0,0.011564,0,0,0.018445,0,0,0,0,0,0,0,0,0,0.0036065,0.011981,0.0082009,0,0,0,0,0,0,0,0,0.0040631,0,0.0040743,0.0053942,0,0.0089742,0,0,0,0,0,0,0,0,0.0067569,0,0,0.0025203,0,0,0,0,0,0,0,0,0,0,0,0.00099731,0,0,0,0,0,0,0,0,0,0,0,0.005425,0,0,0,0,0,0,0,0.012851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004522,0,0,0,0.008829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0054227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003793,0,0,0,0,0,0,0,1.3432e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.054981,0.10749,0.065877,0.046918,0.038674,0.02512,0,0.0081056,0.01927,0.06699,0.06584,1.4696e-05,0.053613,0,0,1.1119e-05,0,0.01468,0.0013294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036752,0.056546,0.056189,0.048879,0.023941,0.011597,0.019931,0.027884,0.0081766,0.0096002,0,0.015105,0.01282,0,0.0044094,0.015159,0,0.0081727,0,0,0.011691,0,0,0.0048347,0.00017171,0,0.00011844,0.0048347,0.009643,0,0,0,0,0.0048281,0.018488,0.0048215,0,0,0,0,0,0,0,0,0.0048202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15849,0.0043439,0,0.079695,0.029683,0.0089594,0.0087567,0,0.011622,0.004857,0.0063975,0.0047404,0.004997,0.0050828,0,0.19758,0.0027717,0,0,0,0.15565,0.12327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081797,0,0,0,0,0,0,0,0,0,0,0,0.014793,0,0.012702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0069372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078919,0.015546,0.0028622,0.012803,0.0023481,0.008446,0.018176,0,0,0,0.0088013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.052034,0.057289,0.037652,0.069647,0.067319,0.047547,0.021892,0.012222,0,0.055514,0.054826,0.015027,0.035386,0.01588,0.019461,0,0.015896,0.0017822,0.027416,0.035068,0,0,0.003348,0.011376,0,1.406e-05,0.0027067,0.014311,0,0.014498,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0093791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017417,0,0,0,0,0,0,0,0,0.0018351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058788,0.0058524,0,0,0.0027067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021675,0.049321,0.035843,0.056535,0.031133,0.010723,0.015846,0.013172,0,0,0,0.006746,0.022884,0,0,0,0,0,0,0,0.0055845,0,0,0.0054927,0,0,0,0,0,0,0,0,0,0,0.0054927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020502,0,0,0,0,0,0,0,0.0004163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.13735,0.05988,0.064832,0,0.076499,0.027365,0.077794,0.005221,0.056745,0,8.6455e-06,0.066219,2.9192e-05,0.068577,0.034192,0.0051583,0.071104,0,0.0056145,0.0056052,0,0.0028959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9192e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012331,0.018201,0.033143,0.028555,0,0.0065858,0,0.016454,0,0,0,0.0037851,0,0,0,0,0,0.01239,0,0,0.016309,0,0,0.011198,0,0,0.00058452,0.0055991,0.0056078,0,0,0,0,0,0.010894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
